web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1549990662-105","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Nice","7 February 2019","Very nice product","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990655-84","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","PRAMODKS","Very useful product","10 February 2019","Very useful product... I had a very basic TV now it's no more a basic TV it's a smart TV. I strongly recommend","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990662-110","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Venkatesh g","Volume/mute button issue","11 February 2019","Volume/mute button not working","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990659-91","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Can’t be mirrored with IPhone","5 February 2019","No iPhone mirroring option and it’s not even mentioned in the description of the product..","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549990668-123","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","","","","","","null","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549990664-116","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shivkumar Baghel","Direct Chanel sport whatout Wi-Fi conacoat hona chaye","2 February 2019","Castle product","2.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549990632-1","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Venky_Lightbug","Practical Update| But Be Aware of Remote Compatibility with TV","29 January 2019","I am using Fire TV Stick from the last 1 year. I am very much happy with the device. It has all the required features to turn your normal TV into smart. Smooth interface with no lags and compatibility with most of the Apps except the Google Apps. It totally does the job for media viewing experience.

The major gripe for me with the previous version was
1. Requirement to use two remotes.
2. Limited Internal Storage (8GB)

Amazon decided to deal with the first point and without increase in price. The new remote that has IR feature now, can Turn your TV ON/OFF and control the TV Volume. This is a very practical move which should have been included in the previous version.

--------
NOTE:
--------
Do check if your TV supports a Universal Remote for controlling. Not every brand or model does that. So ON/OFF, Volume Control and mute might or might not work.

Supported Famous Apps/Games:
Prime Video, Prime Music, Hotstar, Netflix, Airtel Cinema, Jio Cinema, Zee5, Viu, Youtube (Via thrid party apps), Firefox, Riptide GP2, Asphalt (But storage won't be enough), Crossy Roads Etc

Unsupported Apps:
Google Photos, Google Drive, Facebook, Jio Tv, Airtel Tv, Playstore

Pros:
1. Easy to setup.
2. Intuitive interface with curated content.
3. No stuttering or hangs with good internet speed.
4. Supports Phone Mirroring.
5. Casting support for Prime Videos, Youtube Videos.
6. Option to sideload Apks.
7. Very responsive remote.
8. Remote app available to control from phone.
9. Alexa for voice search.
10. Above all, its a stand alone device unlike chromecast.

Cons:
1. The screencast has a slight lag making it difficult for gaming.
2. Voice search in the remote works only for the content in Prime Video, Youtube and Browser.
3. Not a great game collection.
4. Limited storage and no SD card support.
5. Slow startup times. (Best to not switch off the adapter)
6. No option to add another amazon account. Only one account at a time.

Conclusion: If you are ok with using two remotes, you can buy the previous version that is available at discounted price. But if you don't, then buy this without any hesitation. Either way you will have a great device for your family.

I just wish they increased the internal storage atleast in this version. So one star reduced only for that.","4.0 out of 5 stars","",""
"1549990632-8","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","SARANJEET SINGH","Freezed after 24 hours and alexa settings doesnt even display","29 January 2019","I ordered and received the firestick next day. After using for 24 hours i started freezing. I tried to restore factory but it didnt worked. Under settings alexa settings were not displaying. Romote started lagging after 1 day. Apps memory is very less. You need to give atleast 32gb apps memory and 4gb-6gb ram. Come on amazon. In which year you are living ? Its 21st century. Match ur competition else someone else will. This was my first and last purchase. I will never recommend anyone to buy it again","1.0 out of 5 stars","",""
"1549990644-50","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Balaji Dayal","The Fire TV Stick","29 January 2019","Excellent product!! Easy to setup and great value product!!","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1549990653-75","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sid","Perfect thing","7 February 2019","Delivered on time, very nice product.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549990647-56","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ujjwal","working as expected","31 January 2019","This device is working as expected. but I got to know that even my sony tv remote can do almost all the things like scroll , volume change etc. Not sure about other tv models.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549990641-32","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Prabhat","Freezing Issue; Buy Chromcast not this (Poor Customer Support)","12 February 2019","it hangs every other day with apps like netflix; remote stopped working after a while; totally disappointed with the product, i wish to get the refund of Amazon firestick but customer care is so bad that you should forget refund and they wont even care for the issue. Terribly bad experience with Amazon from delivery to user interface to customer support on this.","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549990664-117","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Atanu Karmakar","Superb product on this price range","6 February 2019","Superb product","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549990644-44","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Fire Stick with all new Alexa voice remote👍","29 January 2019","This is a way better streaming device with a brand attached to it along with the low price. All new Alexa voice remote controls your tv and makes things more easy. It doesn't feel like it has just 1 gb of ram. PROBLEM: My Alexa icon doesn't open up in settings section.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1549990635-19","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shrinivasan M.","Amazing product","29 January 2019","I have used the first generation Fire TV stick for my 32inch non smart TV and now I bought the new 4K for my 50 inch cloud walker smart TV. It works amazing than the default TV android engine, it has elevated the viewing experience of TV and I just love it... Alexa and additional volume and power button with infrared support have enhanced the experience further and are essential features to have..
Go for it if your smart TV is not performing well, 4K fire TV stick will give you a faster and enjoyable movie watching experience.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549990650-70","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Good","11 February 2019","Good","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549990659-99","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sonal Sharma","👍🏼","4 February 2019","Grt Experience..One of the best product with High definition picture quality","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549990653-78","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","shravan aireni","Worthyt","1 February 2019","Superb","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549990638-23","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Siddharth Dhami","Fire stick Rocks!!!!","11 February 2019","Well,there is absolutely nothing to dislike about it.
Superb looks,flawless performance and quality that actually exceeds my expectations.
Nothing much to describe.
One can just buy it without any doubts straightaway!!
Just one thing,if Amazon would have provided a good protective cover with it.
I haven't yet found a good quality protective cover for it anywhere.
Shall update again when I find one.
Cheers to Amazon for an awesome product!!!!","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549990647-57","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Masoom Raza","Wow","30 January 2019","My 10 years old is now become start TV. Thanks to Firestick.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549990662-107","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Very Bad Proces for account Activation","31 January 2019","Very Bad Proces for account Activation","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990632-7","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Krishna kumar","Amazon firestick is a waste product and blocks firefox internet media content without reason.","30 January 2019","I am totally disappointed with the product, i wish to get the refund of Amazon firestick. The product is adamant and Amazon decides what we have to watch on TV. I couldn't find most of the Indian media TV apps in this device store.Some news channels are not even playing after repeated reinstallation, for example Times Now App. Even after i opted to watch those News channels on firefox, still not able to screen it on TV says unrecognized media content. This is a very disappointing product and i would like to know the refund process.

Krishna Kumar
9845329788","1.0 out of 5 stars","",""
"1549990653-80","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","rijeethsaam","Worth for money","9 February 2019","Brilliant product.., especially the new Alexa remote update.. My non-smart TV upgraded into smarter.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549990635-20","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Solai Kannan","Awesome product","30 January 2019","I am writing this review after 3 weeks of usage.  It is working well with my Thomson smart TV. I don't know why people are complaining about the remote. It is working well for my TV. No battery draining issue. I don't even have to point at my TV to switch it off.  Its Silk browser youtube app has nearly all features of native youtube app.  Prime Video , Hotstar, Sony Liv all apps are working fine.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549990638-21","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Imran Khan","Amazon Fire TV Stick is excellent product","5 February 2019","Amazon Fire TV Stick is is an excellent product.  Youtube can be used through Firefox.  It is better than Crorecast, as it only cast the picture displayed at mobile.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
