web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1549687686-430","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","nice case","January 20, 2014","Having just upgraded from the original Kindle Fire to a HD Kindle Fire. My wife picked out the origami case, I was a tad skeptical, and once again it has been proven... listen to your wife.
The case snapped in place without issue and is in no way loose or capable of falling out.
The magnetic stand is just amazing.
The only drawback that has kept this at a 4 star, it the lack of a graphic print or pics on the cover, only the solid colors available.
I would most definitely recommend this to a friend, I would even recommend this to a complete stranger if there were graphics available.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549687727-540","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Musiklover","One Star","November 27, 2017","It's not even fit my Kindle Fire HD!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1549687683-416","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Akela","money wasted","May 19, 2014","I only recently started using the Origami and already I have all the same problems that others here listed: Kindle randomly comes on and off, the case itself is cheap looking. But my major problem with it is how heavy it is. I was planning to carry the device with me but  that case would add so much weight that I decided to keep it for home use only and buy some lightweight nylon sleeve instead. Could have saved the money.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1549687711-498","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Ken","Highly recommend!","July 22, 2014","This case is great for relaxing and portability.  The only complaint I could possibly give it is it might be a bit difficult to clean due to the folds along the exterior of the flap.

I would highly recommend this for anybody purchasing a Kindle.  I'm to the point where I can't imagine the hassle of living without it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549687800-725","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Psalterynbass","Nice case","January 21, 2014","It was built for the Kindle Fire HD and it works.  Nuff said.  The case allows you to sit the tablet up and protects it well.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1549687727-533","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Jerry L. Rochelle","A VERY GOOD INVESTMENT GOOD FI T AND IS A VERY HANDYSTAND","November 9, 2014","A VERY GOOD INVESTMENT GOOD FI T AND IS A VERY HANDYSTAND. I HAVE HAD TWO OF THESE, SOMEONEONE STOLE THE FIRST ONE,KINDLE FIRE AND ALL/ WOULD HAVE BEEN NICE IF THEY WOULD HAVE LEFT THE KINDLE","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1549687702-462","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kath on camano","Nice case","March 17, 2015","Nice case; however the power button would not work. It is possible this was not the correct case for my model. Had to send back and reordered another case. I cannot believe how easy Amazon returns are. Always will be confident ordering. No worries with wrong items","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549687755-611","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Kindle Oragami Case","January 30, 2014","I take my Kindle on the train everyday when I commute. I would not have a Kindle without this case. When I bought my wife a Kindle I got the case for her also.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1549687711-493","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","A. M. Edwards","Very nice protective case...","December 29, 2013","I was worried about this case being flimsy but it's very nice while still being lightweight. The case fits the Kindle snugly and protects against bumps. Great case for tossing in your purse. Props up in a unique way for enjoying movies.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549687735-555","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Ideal case for my Kindle","July 1, 2014","Really like the flexibility of the case.  Protects the Kindle from damage.  No need to find the on/off button when ending sessions as it automatically shuts off the Kindle when the cover is closed.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1549687751-604","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","george","Five Stars","October 3, 2016","Great case!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1549687720-515","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","S. Kingman","Very Good Value","January 15, 2014","A perfect fit for the Kindle Fire as well as the wallet.  An attractive and affordable ""insurance policy"" to protect your investment.  Nicely styled with a solid feel.  Very easy to fold/unfold after the initial ""origami lesson"".","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1549687745-586","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Debra S. Long","Very pleased with this","September 9, 2014","Very pleased with this, especially the ability to stand the Kindle up on the desk top, and the instant waking when you open the cover.  Great deal!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1549687762-638","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","BARBARA CRAFT","It is not the correct type. I wanted the ...","March 13, 2017","It is not the correct type.  I wanted the one with the leather band that secures closing.  Why do you have to keep changing to ;lessor quality?  I had the correct one when I previously first purchased my Kindle Fire.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1549687738-565","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Maddy","Great product though and Amazon was most helpful with my ...","January 31, 2015","Not clearly marked which generation this cover was for. Bought it and it didn't fit had to return it. Great product though and Amazon was most helpful with my return. Just which there were more details.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1549687669-371","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","kitcat","Not happy with this purchase","December 30, 2013","I hate to do a bad review on this product as I really do like the design, but after 3 days of use I had to ask for a return because there were major issues with it.
Pros - I do like how thin the cover is – it almost feels as though there is nothing covering the Kindle, but the Kindle feels protected at the same time. It does fold so you can view by portrait or landscape. My Kindle did fit well and was very secure inside the case. I had no problems with charging while it was in the case.
Cons – The leather look isn’t exactly how I thought it would be. It almost feels like plastic – I would have done just as well with the cheaper plastic case I think. It was starting to grow on me, but the feel of it just never was right. The origami feature part of it that stands it up seems awfully flimsy to me. I never really got a chance to use that much, so maybe it would have worked fine, but I worry how long in the future it would have lasted. It does go to sleep by itself and back on when you close and open the cover, but only if I was away for a very, very short time. Any longer than that and the device would power itself off and I would have to hit the power button again, and that’s where the major problems started for me. I was not able to turn the Kindle on with the case on. It acts like the case doesn’t quite hit snug enough with the power button – I would have to barely tilt the Kindle out of the cover or take it out altogether in order to turn it on, even though the button looked like it was depressed properly. So basically every time I used it, I had to take it out of the case to turn it on. And the case fits very tightly, so you couldn’t just slip it out easily – it had to be pried out. I had issues with the Kindle trying to power itself off repeatedly while in use…sometimes while holding it (maybe my hand was over the power button – not sure), but other times while it was just sitting on a table downloading. I have had no issues with the Kindle when it’s not in the case with this, and have since bought another type of case and still no issue with this. This is the one thing that finally aggravated me to the point I had to return the product and find a replacement.
Hopefully Amazon will look at the reviews and make changes to this case as I think it is a really good design and could work very well.","2.0 out of 5 stars","",""
"1549687745-584","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Jojo","Wonderful","November 13, 2013","It came the next day from when I ordered.  It's what the kindle needed.  Protects it.  Plus turns off the kindle when closed.  Not heavy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1549687797-714","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","school mom","sturdy and light","June 17, 2014","Like the case because it is much lighter than an otter box.  Still feels strong enough to protect the kindle","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1549687777-669","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","TexasMommyofBoys","Love this Cover!","January 10, 2014","I bought Kindles for my kids for Christmas and purchased this cover.  It is easy to stand the kindle up and I love how it turns on and off the Kindle as you open and close the cover.  Protects it very well.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1549687790-694","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Mel","Great case","June 16, 2014","Great light weight case that protects my kindle. I like the way it stands vertically and horizontally. Buy this case!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1549687686-426","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Jeanne L.","THIS IS A PERFECT FIT!!!!!","January 28, 2014","THIS CASE IS BEAUTIFUL!!!!!!!!!  IT FITS THE KINDLE FIRE HD PERFECTLY!!!!!!!! So easy to put on, and with the magnet that must be inside the case, my stylus adheres to it so I always know where it is. Setting it on a table or putting your hands under the back of the cover when you are watching tv is great. I don't happen to have a table on which to rest it  next to my bed so I found the hands under the cover method very easy.  .","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549687782-677","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","K. Magoto","Nice","May 29, 2014","I like the case, there were so many colors to choose from I had a difficult time making a decision.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1549687738-566","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kay L Claxton","Great stand for reading.","June 24, 2014","I had a cover for my old kindle, but I decided to order the new one that was offered.  It's so easy to use and I enjoy having both hands free while reading.  It fits perfectly.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1549687680-403","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","This is the best","March 19, 2014","I didn't know what I was getting when I ordered the ""Standing Origami Case"", but I quickly learned that it is about indispensible for a kindle fire. The cover is magnetic, which sounds weird, but the magnetism activâtes the screen in a way that is without rival. It protects the kindle fire impeccably and although I ordered blue and thought I got black, the amazon staff was perfect in setting me right. If you are buying a kindle fire I insist that the amazon cover is without rival.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549687686-425","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Sherry Knight","Good Buy","January 27, 2014","I was not a kindil fan before because I didn't know much abouthe product and because I have an IPad.  But I'm glad I purchased this because the kids use it for reading and all types of other things.  Only draw back for this one is that it doesn't have the speak to text mic for speaking email messages and other things, however, the Kindil HDX does and I' purchased that as well.  Love the product. Also the case is perfect too.  Cool design concept.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549687821-781","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Martin","One Star","January 16, 2016","Description was not accurate. Does not fit Fire HD 7 4th generation.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1549687758-628","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","horshu","Great Cover!","October 6, 2014","Nice fit and form. Sits at just the right angle and closes nice. Couldn't imagine another cover better for my Kindle Fire!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews"
"1549687797-715","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","JP","The case is in very good shape. The problem is it doesn't fit the ...","March 3, 2015","The case is in very good shape.  The problem is it doesn't fit the kindle fire I just purchased.  I didn't realize the case was for 3rd generation and I purchased a 4th generation kindle fire.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1549687731-548","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Jack L. Langdon","Great device and cover!","March 30, 2014","Bought this for my grandson who has slight dyslexia and benefits from the audio and text features to practice his reading. He is very happy with this device and likes the cover with it's clever standup features.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1549687691-433","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","mirgrol","makes it feel like a real book","January 28, 2014","I truly like this product. keeps my kindle shiny and new. automatically turns it on and off. most of all I like the feel when reading. it feels like you are holding a real paperback (kind of). when you fold the cover around the back and hold it with one hand(ok you've got to use your imagination a bit, but you'll see). the foldable cover also makes a great stand for watching movies. good job guys.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549687821-787","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Heather","Case does not fit properly","August 24, 2016","Case was too big for my 3rd generation 7"" HDX despite advertising that it would fit the 7"" model.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1549687669-372","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Surf City Shopper","Doesn't work","January 3, 2014","The Kindle Fire will not power up completely inside the case and keeps shutting down.  We thought there was something wrong with the Kindle, but discovered that once it was removed from the case....no problems.","1.0 out of 5 stars","",""
"1549687676-393","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Jim L.","Excellent Product","May 8, 2014","I was a little wary after reading some of the reviews claiming erratic on/off behavior, but I decided to chance it.  I've had the cover for about a week and can't overstate how much I like it. First and foremost it seems to be a very effective protective cover for the relatively fragile Kindle. The fact that it barely adds to the bulk is a big plus as well.  I've had no experience with the erratic off/on as reported in other reviews. It works as advertised.
As an engineer, I can't help but praise the elegance of the design. Seldom have I seen a product as well suited to its intended application as this one.
You can pay less for a Kindle Fire case, but I doubt you can find one you'll be as pleased with.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549687790-700","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Marc McDonald","Excellent","June 25, 2014","The case grips the Kindle firmly and has a nice texture. I honestly rarely  use the flap to prop it up at all, but it's a clever design nonetheless.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1549687695-450","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Martie","Fabulous Kindle Case!","June 12, 2014","I love this case and use it constantly.  This color is a nice rich, not too bright, red.  My first Kindle case was a padded slip-in case that was just to protect the Kindle.  This origami case keeps the Kindle propped up to a nice position for reading.  I really like to have a recipe up on my Kindle in the kitchen while I cook.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549687669-375","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","catladyheather","my power button problem fix","September 11, 2014","This would have been a very nice case but for the design flaw... the power button on the back of the kindle gets pressed by the case's shell-button and it turns off the kindle.  So after discussing the problem on the amazon.com help chat service I decided to return it and try another one. But the problem is the same. At this point my only options were to again return and replace the case with another origami case or to get a refund.  I got tired of feeling frustrated about the thing and how much it costs and that it appears to be the only good leather based option for the newest kindle fire :( generation... so I busted the shell-button out and slapped on the case!  Now it works just fine with no powering off problems. Too bad the manufacturers missed such a simple design flaw. Maybe they will fix it soon and then amazon can begin selling those for even more money!  The good news is that when that occurs these original designs will become much cheaper and then you can try out my fix!","1.0 out of 5 stars","",""
"1549687777-661","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","HurriJayne","origami cover","March 7, 2014","Found this cover to be very sturdy I like that it sits folded and doesn't rock.  The color is attractive  most of all it meets my needs","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1549687676-396","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","M Young","This is a clever design and had a nice texture/feel to the case","January 20, 2015","This is a clever design and had a nice texture/feel to the case. The cover feels like a very, very thin sheet of leather over plastic core and the base (where the Kindle fits into) feels like very thin plastic. It doesn't feel like the case would survive a drop from waist high (carrying it around) or counter/table high (watching it) on to my hardwood floors. The plastic edges feel sharp, as though they might scratch my Kindle when taking it in or out, over time. I was disappointed but had to return it and will keep looking.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549687708-485","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Chris","Kindle Case","May 16, 2014","You know your Kindle is protected & easy to use. Plus it wakes your Kindle up when you remove the cover & shuts it down when you close it.  Plus you can view your Kindle in upright or sideways position with the backing in position.  You can get a variety of colors too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549687777-663","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","On - Off does not work!!!","December 28, 2013","This is the 2nd case I have received that on-off button does not work, (switch button not liined up). Finally took out plastic button and use a stylus of some sort to turn on or off.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1549687751-606","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Enjoy the Journey","Perfect Stand for Kindle","February 23, 2014","Wife loves the style and how she's able to enjoy her Kindle while multi tasking.  It sets up neatly and folds flat to hold the Kindle.
Great product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1549687731-543","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","S. Kean","Finally a case my grandson likes!!","April 11, 2015","For a 12 yer old's kindle. He has hated all the cases until this one. He loves it and gets positive remarks. Hasn't once wanted it off. Very very happy!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1549687673-385","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","CherylB","Goodbye, NOOK....","February 25, 2014","After buying my hubby a Kindle for Valentine's Day (aren't I the BEST?!) I realized he had to have a cover to protect his new ""toy"", so I went with this one, as it was pretty unassuming, like him. Oh, boy, he loves it!!! It took him a long time to really figure out how to make it work properly, but once he mastered the configurations of the back, he just thinks it's the best! Oh, and the magnetic closure works great as well. It turns off the device for him (although, he wouldn't believe me for quite some time on that one!) I would recommend this cover without hesitation.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549687762-634","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","James Thomas","Port Holes not fully functional","May 11, 2016","Case has port holes in the back to access the power and volume controls.  Port holes do not allow proper access to controls while Kindle Fire HD is nestled in case.  Unit has to be removed to access controls and then placed back in case to use full functionality of case.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1549687786-686","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Prime Deb","Great Cover","June 2, 2014","This case was even better than I anticipated.  Thank you for helping me to find the very best product for my Kindle!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
